id,price_doc
30811,8314272.87877
30812,8301614.26193
30813,9036863.49024
30814,7996190.03427
30815,8593584.8478
30816,8301614.26193
30817,7474598.31815
30818,8593584.8478
30819,10026102.4365
30820,8314272.87877
30821,21126723.7484
30822,8887165.90952
30823,8593584.8478
30824,8314272.87877
30825,8887165.90952
30826,10146499.5617
30827,8314272.87877
30828,10380195.2084
30829,8593584.8478
30830,10026102.4365
30831,9446884.16464
30832,8301614.26193
30833,10066299.3343
30834,8314272.87877
30835,8792840.58278
30836,9714564.9991
30837,8593584.8478
30838,8809392.40439
30839,8935156.89549
30840,10251127.4763
30841,10026102.4365
30842,8809392.40439
30843,8887165.90952
30844,14238173.2285
30845,10026102.4365
30846,8314272.87877
30847,8792840.58278
30848,10251127.4763
30849,8314272.87877
30850,8593584.8478
30851,8792840.58278
30852,10380195.2084
30853,7996190.03427
30854,8301614.26193
30855,8593584.8478
30856,8809392.40439
30857,8593584.8478
30858,8314272.87877
30859,8935156.89549
30860,8593584.8478
30861,8809392.40439
30862,8809392.40439
30863,10380195.2084
30864,8593584.8478
30865,10026102.4365
30866,10251127.4763
30867,8809392.40439
30868,10496782.8885
30869,8935156.89549
30870,8593584.8478
30871,10026102.4365
30872,8593584.8478
30873,8593584.8478
30874,8314272.87877
30875,8935156.89549
30876,8314272.87877
30877,10026102.4365
30878,8314272.87877
30879,10477902.8092
30880,8314272.87877
30881,7474598.31815
30882,10026102.4365
30883,8314272.87877
30884,8314272.87877
30885,8314272.87877
30886,10380195.2084
30887,8593584.8478
30888,10284333.0299
30889,8593584.8478
30890,9036863.49024
30891,8314272.87877
30892,8314272.87877
30893,8314272.87877
30894,8809392.40439
30895,8593584.8478
30896,8809392.40439
30897,8809392.40439
30898,8935156.89549
30899,8809392.40439
30900,8593584.8478
30901,8593584.8478
30902,7474598.31815
30903,8809392.40439
30904,9036863.49024
30905,8314272.87877
30906,8593584.8478
30907,10251127.4763
30908,8314272.87877
30909,10424153.7767
30910,10251127.4763
30911,8593584.8478
30912,8935156.89549
30913,18934415.3316
30914,8809392.40439
30915,14583397.5301
30916,8792840.58278
30917,10284333.0299
30918,8593584.8478
30919,8792840.58278
30920,8593584.8478
30921,8314272.87877
30922,8887165.90952
30923,8593584.8478
30924,8314272.87877
30925,10674677.8353
30926,8809392.40439
30927,10026102.4365
30928,8029883.72881
30929,8314272.87877
30930,10251127.4763
30931,10380195.2084
30932,8809392.40439
30933,8809392.40439
30934,10251127.4763
30935,8935156.89549
30936,9036863.49024
30937,10284333.0299
30938,8593584.8478
30939,13736142.0404
30940,9036863.49024
30941,8314272.87877
30942,8593584.8478
30943,9714564.9991
30944,10146499.5617
30945,8314272.87877
30946,10380195.2084
30947,9446884.16464
30948,8593584.8478
30949,8314272.87877
30950,8314272.87877
30951,16277096.5705
30952,10251127.4763
30953,10779901.1691
30954,8935156.89549
30955,8809392.40439
30956,10146499.5617
30957,8593584.8478
30958,26723079.2158
30959,10026102.4365
30960,10026102.4365
30961,10380195.2084
30962,10026102.4365
30963,8593584.8478
30964,10146499.5617
30965,8314272.87877
30966,10251127.4763
30967,10026102.4365
30968,8792840.58278
30969,8593584.8478
30970,10284333.0299
30971,10380195.2084
30972,8593584.8478
30973,8792840.58278
30974,8314272.87877
30975,8935156.89549
30976,8593584.8478
30977,8593584.8478
30978,9036863.49024
30979,8792840.58278
30980,17303401.15
30981,10146499.5617
30982,8809392.40439
30983,8593584.8478
30984,8314272.87877
30985,8314272.87877
30986,9036863.49024
30987,10026102.4365
30988,8809392.40439
30989,8809392.40439
30990,10424153.7767
30991,10026102.4365
30992,7474598.31815
30993,8935156.89549
30994,8809392.40439
30995,10146499.5617
30996,8314272.87877
30997,10424153.7767
30998,10465824.8527
30999,9714564.9991
31000,10026102.4365
31001,8314272.87877
31002,10380195.2084
31003,10146499.5617
31004,7474598.31815
31005,8935156.89549
31006,8809392.40439
31007,8593584.8478
31008,8593584.8478
31009,10284333.0299
31010,8935156.89549
31011,8809392.40439
31012,8593584.8478
31013,10380195.2084
31014,16462854.3485
31015,10380195.2084
31016,8593584.8478
31017,10146499.5617
31018,10066299.3343
31019,8887165.90952
31020,8593584.8478
31021,10284333.0299
31022,19146652.8507
31023,10146499.5617
31024,8809392.40439
31025,10251127.4763
31026,8792840.58278
31027,8314272.87877
31028,8809392.40439
31029,10026102.4365
31030,8935156.89549
31031,9446884.16464
31032,10026102.4365
31033,14238173.2285
31034,9036863.49024
31035,10026102.4365
31036,10066299.3343
31037,23639832.9331
31038,7996190.03427
31039,9093366.66667
31040,10284333.0299
31041,7996190.03427
31042,10284333.0299
31043,8887165.90952
31044,10496782.8885
31045,8593584.8478
31046,12833750.1648
31047,8935156.89549
31048,8314272.87877
31049,10284333.0299
31050,10284333.0299
31051,8593584.8478
31052,8593584.8478
31053,15134834.0655
31054,8314272.87877
31055,8593584.8478
31056,10477902.8092
31057,8314272.87877
31058,10251127.4763
31059,8593584.8478
31060,8314272.87877
31061,8314272.87877
31062,8887165.90952
31063,8593584.8478
31064,8314272.87877
31065,10146499.5617
31066,8314272.87877
31067,8935156.89549
31068,8314272.87877
31069,7996190.03427
31070,8935156.89549
31071,8792840.58278
31072,10026102.4365
31073,7474598.31815
31074,8593584.8478
31075,9714564.9991
31076,10146499.5617
31077,8314272.87877
31078,8593584.8478
31079,8593584.8478
31080,9036863.49024
31081,7474598.31815
31082,10380195.2084
31083,8935156.89549
31084,9036863.49024
31085,10146499.5617
31086,8935156.89549
31087,8314272.87877
31088,9446884.16464
31089,10779901.1691
31090,21126723.7484
31091,10284333.0299
31092,8314272.87877
31093,10158031.3233
31094,8809392.40439
31095,9974873.34478
31096,16190300.6053
31097,10380195.2084
31098,10284333.0299
31099,21798711.0537
31100,8593584.8478
31101,8593584.8478
31102,7996190.03427
31103,10251127.4763
31104,9974873.34478
31105,7996190.03427
31106,8314272.87877
31107,12457632.6239
31108,8593584.8478
31109,8593584.8478
31110,9036863.49024
31111,10468567.7409
31112,8593584.8478
31113,8593584.8478
31114,8314272.87877
31115,8935156.89549
31116,8809392.40439
31117,8935156.89549
31118,8593584.8478
31119,8301614.26193
31120,8792840.58278
31121,10284333.0299
31122,8887165.90952
31123,8593584.8478
31124,8887165.90952
31125,15134834.0655
31126,18934415.3316
31127,8314272.87877
31128,8593584.8478
31129,8593584.8478
31130,10146499.5617
31131,8051274.46683
31132,9974873.34478
31133,10026102.4365
31134,8887165.90952
31135,10251127.4763
31136,8935156.89549
31137,8593584.8478
31138,10066299.3343
31139,8935156.89549
31140,8792840.58278
31141,8809392.40439
31142,9036863.49024
31143,8809392.40439
31144,8935156.89549
31145,8792840.58278
31146,8593584.8478
31147,10284333.0299
31148,10146499.5617
31149,7474598.31815
31150,10251127.4763
31151,9974873.34478
31152,10380195.2084
31153,8935156.89549
31154,14238173.2285
31155,8593584.8478
31156,10026102.4365
31157,8314272.87877
31158,8809392.40439
31159,8314272.87877
31160,8314272.87877
31161,8593584.8478
31162,7996190.03427
31163,8593584.8478
31164,8314272.87877
31165,10284333.0299
31166,8314272.87877
31167,8935156.89549
31168,10251127.4763
31169,8935156.89549
31170,8887165.90952
31171,10496782.8885
31172,8887165.90952
31173,9036863.49024
31174,10026102.4365
31175,10779901.1691
31176,8935156.89549
31177,10251127.4763
31178,7996190.03427
31179,8314272.87877
31180,8314272.87877
31181,8593584.8478
31182,8887165.90952
31183,10158031.3233
31184,8887165.90952
31185,7474598.31815
31186,8935156.89549
31187,8593584.8478
31188,8593584.8478
31189,7996190.03427
31190,8593584.8478
31191,10251127.4763
31192,7802357.65096
31193,8314272.87877
31194,12457632.6239
31195,9036863.49024
31196,8314272.87877
31197,10608804.9206
31198,8809392.40439
31199,9036863.49024
31200,10251127.4763
31201,8935156.89549
31202,8314272.87877
31203,8314272.87877
31204,8935156.89549
31205,9714564.9991
31206,10066299.3343
31207,8593584.8478
31208,8314272.87877
31209,8593584.8478
31210,8593584.8478
31211,8593584.8478
31212,8314272.87877
31213,10026102.4365
31214,9036863.49024
31215,8593584.8478
31216,8314272.87877
31217,8314272.87877
31218,10146499.5617
31219,8593584.8478
31220,8593584.8478
31221,8887165.90952
31222,8593584.8478
31223,9036863.49024
31224,8792840.58278
31225,10026102.4365
31226,8314272.87877
31227,9036863.49024
31228,10477902.8092
31229,10284333.0299
31230,8792840.58278
31231,7474598.31815
31232,8887165.90952
31233,9036863.49024
31234,8809392.40439
31235,8593584.8478
31236,9974873.34478
31237,10251127.4763
31238,9036863.49024
31239,10380195.2084
31240,8887165.90952
31241,9036863.49024
31242,8314272.87877
31243,8593584.8478
31244,8314272.87877
31245,8593584.8478
31246,10026102.4365
31247,8935156.89549
31248,9036863.49024
31249,9036863.49024
31250,8314272.87877
31251,8314272.87877
31252,8314272.87877
31253,10026102.4365
31254,8809392.40439
31255,10251127.4763
31256,8809392.40439
31257,8593584.8478
31258,10284333.0299
31259,10146499.5617
31260,8887165.90952
31261,18019938.3027
31262,8314272.87877
31263,7996190.03427
31264,8593584.8478
31265,19146652.8507
31266,8593584.8478
31267,8792840.58278
31268,8314272.87877
31269,10066299.3343
31270,7474598.31815
31271,8314272.87877
31272,17665377.694
31273,8809392.40439
31274,8593584.8478
31275,10284333.0299
31276,8301614.26193
31277,8809392.40439
31278,10380195.2084
31279,12809034.7204
31280,8935156.89549
31281,8314272.87877
31282,10284333.0299
31283,8314272.87877
31284,8887165.90952
31285,8314272.87877
31286,10026102.4365
31287,9036863.49024
31288,8314272.87877
31289,10251127.4763
31290,8314272.87877
31291,8887165.90952
31292,10146499.5617
31293,8314272.87877
31294,8593584.8478
31295,18390572.1066
31296,9036863.49024
31297,10066299.3343
31298,8593584.8478
31299,9036863.49024
31300,8935156.89549
31301,9714564.9991
31302,8593584.8478
31303,8887165.90952
31304,8314272.87877
31305,10477902.8092
31306,8593584.8478
31307,10146499.5617
31308,10026102.4365
31309,8935156.89549
31310,54167593.2005
31311,8314272.87877
31312,8809392.40439
31313,10380195.2084
31314,9036863.49024
31315,9036863.49024
31316,10380195.2084
31317,17665377.694
31318,10026102.4365
31319,9036863.49024
31320,8593584.8478
31321,10380195.2084
31322,14238173.2285
31323,10026102.4365
31324,8887165.90952
31325,8314272.87877
31326,10779901.1691
31327,9036863.49024
31328,10779901.1691
31329,8593584.8478
31330,10251127.4763
31331,10284333.0299
31332,8887165.90952
31333,8593584.8478
31334,8314272.87877
31335,9093366.66667
31336,10026102.4365
31337,10146499.5617
31338,8593584.8478
31339,10146499.5617
31340,8593584.8478
31341,9036863.49024
31342,8792840.58278
31343,8593584.8478
31344,8314272.87877
31345,8593584.8478
31346,8593584.8478
31347,10173937.251
31348,10251127.4763
31349,10173937.251
31350,8593584.8478
31351,10066299.3343
31352,10496782.8885
31353,8314272.87877
31354,10284333.0299
31355,12457632.6239
31356,8314272.87877
31357,8593584.8478
31358,7474598.31815
31359,8593584.8478
31360,13736142.0404
31361,9036863.49024
31362,9036863.49024
31363,8887165.90952
31364,8314272.87877
31365,8935156.89549
31366,9974873.34478
31367,10026102.4365
31368,8809392.40439
31369,8593584.8478
31370,10026102.4365
31371,10380195.2084
31372,8314272.87877
31373,8314272.87877
31374,8887165.90952
31375,8314272.87877
31376,9036863.49024
31377,9036863.49024
31378,8809392.40439
31379,31638533.6681
31380,8098733.89853
31381,10026102.4365
31382,8593584.8478
31383,8809392.40439
31384,17303401.15
31385,10477902.8092
31386,8809392.40439
31387,10380195.2084
31388,8593584.8478
31389,8314272.87877
31390,10380195.2084
31391,8593584.8478
31392,10284333.0299
31393,10026102.4365
31394,8301614.26193
31395,8314272.87877
31396,10146499.5617
31397,8935156.89549
31398,10284333.0299
31399,10251127.4763
31400,10284333.0299
31401,10146499.5617
31402,10026102.4365
31403,8314272.87877
31404,9036863.49024
31405,10284333.0299
31406,10284333.0299
31407,8593584.8478
31408,8314272.87877
31409,8219433.96609
31410,10026102.4365
31411,8935156.89549
31412,10173937.251
31413,10026102.4365
31414,8314272.87877
31415,10380195.2084
31416,10284333.0299
31417,8809392.40439
31418,9036863.49024
31419,10026102.4365
31420,9446884.16464
31421,10380195.2084
31422,8792840.58278
31423,8314272.87877
31424,21773624.4767
31425,7802357.65096
31426,8593584.8478
31427,8314272.87877
31428,8809392.40439
31429,10465824.8527
31430,8593584.8478
31431,8593584.8478
31432,8314272.87877
31433,8887165.90952
31434,8593584.8478
31435,10251127.4763
31436,9036863.49024
31437,10477902.8092
31438,8809392.40439
31439,23615113.9981
31440,8593584.8478
31441,9974873.34478
31442,10251127.4763
31443,18019938.3027
31444,10066299.3343
31445,10465824.8527
31446,10026102.4365
31447,8887165.90952
31448,9974873.34478
31449,10380195.2084
31450,8593584.8478
31451,9974873.34478
31452,10380195.2084
31453,10284333.0299
31454,8593584.8478
31455,8314272.87877
31456,8314272.87877
31457,8314272.87877
31458,12809034.7204
31459,10146499.5617
31460,8314272.87877
31461,8593584.8478
31462,8314272.87877
31463,8593584.8478
31464,10380195.2084
31465,8887165.90952
31466,50698688.4705
31467,8792840.58278
31468,10026102.4365
31469,8314272.87877
31470,8935156.89549
31471,10477902.8092
31472,7802357.65096
31473,8809392.40439
31474,8219433.96609
31475,8809392.40439
31476,20021076.8343
31477,8593584.8478
31478,8887165.90952
31479,8593584.8478
31480,8935156.89549
31481,10026102.4365
31482,10380195.2084
31483,10026102.4365
31484,8887165.90952
31485,8219433.96609
31486,8593584.8478
31487,8809392.40439
31488,10380195.2084
31489,10026102.4365
31490,10284333.0299
31491,8593584.8478
31492,9036863.49024
31493,10251127.4763
31494,8593584.8478
31495,8809392.40439
31496,10284333.0299
31497,8935156.89549
31498,10284333.0299
31499,10251127.4763
31500,8935156.89549
31501,8935156.89549
31502,8935156.89549
31503,8314272.87877
31504,8887165.90952
31505,12056218.9419
31506,9974873.34478
31507,8809392.40439
31508,9714564.9991
31509,8593584.8478
31510,8809392.40439
31511,8314272.87877
31512,9036863.49024
31513,23565579.3637
31514,21126723.7484
31515,7802357.65096
31516,10477902.8092
31517,8593584.8478
31518,8935156.89549
31519,8935156.89549
31520,10380195.2084
31521,8593584.8478
31522,8219433.96609
31523,8935156.89549
31524,8935156.89549
31525,10477902.8092
31526,8314272.87877
31527,10468567.7409
31528,8935156.89549
31529,8792840.58278
31530,8809392.40439
31531,8887165.90952
31532,8314272.87877
31533,10465824.8527
31534,8314272.87877
31535,10146499.5617
31536,8809392.40439
31537,8314272.87877
31538,8593584.8478
31539,8593584.8478
31540,9036863.49024
31541,7802357.65096
31542,8809392.40439
31543,8593584.8478
31544,8314272.87877
31545,8314272.87877
31546,10477902.8092
31547,8593584.8478
31548,10380195.2084
31549,8314272.87877
31550,8593584.8478
31551,8887165.90952
31552,8935156.89549
31553,8314272.87877
31554,8809392.40439
31555,8219433.96609
31556,8935156.89549
31557,9036863.49024
31558,9036863.49024
31559,7802357.65096
31560,8935156.89549
31561,10251127.4763
31562,31638533.6681
31563,7802357.65096
31564,10026102.4365
31565,9036863.49024
31566,8792840.58278
31567,15134834.0655
31568,8792840.58278
31569,8935156.89549
31570,10146499.5617
31571,8809392.40439
31572,8593584.8478
31573,8792840.58278
31574,10284333.0299
31575,8314272.87877
31576,10380195.2084
31577,8314272.87877
31578,8935156.89549
31579,8593584.8478
31580,8792840.58278
31581,8593584.8478
31582,9036863.49024
31583,10026102.4365
31584,8593584.8478
31585,9036863.49024
31586,10477902.8092
31587,12809034.7204
31588,10026102.4365
31589,8935156.89549
31590,8935156.89549
31591,8809392.40439
31592,10477902.8092
31593,10026102.4365
31594,8809392.40439
31595,8935156.89549
31596,8935156.89549
31597,8593584.8478
31598,8792840.58278
31599,10251127.4763
31600,9974873.34478
31601,10496782.8885
31602,8593584.8478
31603,17122260.9749
31604,9036863.49024
31605,8314272.87877
31606,8314272.87877
31607,8593584.8478
31608,8314272.87877
31609,8314272.87877
31610,9036863.49024
31611,10284333.0299
31612,8593584.8478
31613,8593584.8478
31614,16277096.5705
31615,10284333.0299
31616,10284333.0299
31617,8314272.87877
31618,8314272.87877
31619,10026102.4365
31620,8887165.90952
31621,8593584.8478
31622,35446907.5769
31623,10026102.4365
31624,8593584.8478
31625,10173937.251
31626,8314272.87877
31627,8809392.40439
31628,10026102.4365
31629,10026102.4365
31630,8314272.87877
31631,8593584.8478
31632,12056218.9419
31633,8314272.87877
31634,8935156.89549
31635,10477902.8092
31636,8887165.90952
31637,8593584.8478
31638,8935156.89549
31639,8593584.8478
31640,10468567.7409
31641,8593584.8478
31642,7802357.65096
31643,8809392.40439
31644,8935156.89549
31645,10284333.0299
31646,8593584.8478
31647,10380195.2084
31648,10146499.5617
31649,8314272.87877
31650,8935156.89549
31651,8887165.90952
31652,8219433.96609
31653,8314272.87877
31654,8593584.8478
31655,8593584.8478
31656,21800956.657
31657,8593584.8478
31658,8314272.87877
31659,8935156.89549
31660,8887165.90952
31661,8314272.87877
31662,8314272.87877
31663,8593584.8478
31664,8219433.96609
31665,7802357.65096
31666,8935156.89549
31667,8809392.40439
31668,9093366.66667
31669,10026102.4365
31670,8314272.87877
31671,8314272.87877
31672,8593584.8478
31673,10026102.4365
31674,8935156.89549
31675,10380195.2084
31676,10026102.4365
31677,8887165.90952
31678,8314272.87877
31679,8935156.89549
31680,8809392.40439
31681,8314272.87877
31682,7802357.65096
31683,9036863.49024
31684,8314272.87877
31685,8593584.8478
31686,10380195.2084
31687,10026102.4365
31688,9036863.49024
31689,8593584.8478
31690,8935156.89549
31691,8593584.8478
31692,10284333.0299
31693,8314272.87877
31694,14238173.2285
31695,8314272.87877
31696,8593584.8478
31697,8314272.87877
31698,8593584.8478
31699,8593584.8478
31700,8593584.8478
31701,10468567.7409
31702,8792840.58278
31703,8935156.89549
31704,8593584.8478
31705,10146499.5617
31706,8887165.90952
31707,10251127.4763
31708,10026102.4365
31709,8314272.87877
31710,10173937.251
31711,8593584.8478
31712,8935156.89549
31713,8314272.87877
31714,7474598.31815
31715,8887165.90952
31716,8792840.58278
31717,10026102.4365
31718,8314272.87877
31719,10496782.8885
31720,8593584.8478
31721,8314272.87877
31722,8887165.90952
31723,8593584.8478
31724,8314272.87877
31725,8314272.87877
31726,10380195.2084
31727,8887165.90952
31728,7474598.31815
31729,8792840.58278
31730,8935156.89549
31731,10146499.5617
31732,10026102.4365
31733,8809392.40439
31734,8935156.89549
31735,7802357.65096
31736,8809392.40439
31737,8809392.40439
31738,8314272.87877
31739,9036863.49024
31740,10066299.3343
31741,21126723.7484
31742,10779901.1691
31743,10284333.0299
31744,8809392.40439
31745,8219433.96609
31746,10026102.4365
31747,8593584.8478
31748,16190300.6053
31749,8809392.40439
31750,10146499.5617
31751,10779901.1691
31752,7474598.31815
31753,7474598.31815
31754,10026102.4365
31755,10468567.7409
31756,7996190.03427
31757,8792840.58278
31758,8935156.89549
31759,8314272.87877
31760,7802357.65096
31761,16462854.3485
31762,7802357.65096
31763,10468567.7409
31764,10173937.251
31765,7474598.31815
31766,10026102.4365
31767,8809392.40439
31768,8314272.87877
31769,9446884.16464
31770,8593584.8478
31771,10146499.5617
31772,10146499.5617
31773,8887165.90952
31774,8887165.90952
31775,14238173.2285
31776,7802357.65096
31777,8219433.96609
31778,16100251.9256
31779,10026102.4365
31780,8314272.87877
31781,12056218.9419
31782,8935156.89549
31783,8792840.58278
31784,8887165.90952
31785,9446884.16464
31786,8593584.8478
31787,10146499.5617
31788,8809392.40439
31789,7802357.65096
31790,10146499.5617
31791,14238173.2285
31792,8935156.89549
31793,8809392.40439
31794,8935156.89549
31795,8593584.8478
31796,8219433.96609
31797,12056218.9419
31798,8935156.89549
31799,10380195.2084
31800,8593584.8478
31801,8809392.40439
31802,8887165.90952
31803,8809392.40439
31804,8219433.96609
31805,10146499.5617
31806,9036863.49024
31807,8887165.90952
31808,10424153.7767
31809,8887165.90952
31810,8098733.89853
31811,8809392.40439
31812,10146499.5617
31813,8314272.87877
31814,10380195.2084
31815,7474598.31815
31816,8935156.89549
31817,8809392.40439
31818,8935156.89549
31819,8593584.8478
31820,10158031.3233
31821,10026102.4365
31822,9974873.34478
31823,8809392.40439
31824,7802357.65096
31825,8593584.8478
31826,8887165.90952
31827,8887165.90952
31828,8593584.8478
31829,10026102.4365
31830,10066299.3343
31831,8593584.8478
31832,10251127.4763
31833,10026102.4365
31834,10146499.5617
31835,8593584.8478
31836,10284333.0299
31837,8809392.40439
31838,8887165.90952
31839,8809392.40439
31840,10779901.1691
31841,8314272.87877
31842,9036863.49024
31843,8809392.40439
31844,8593584.8478
31845,8935156.89549
31846,8593584.8478
31847,10146499.5617
31848,8314272.87877
31849,7996190.03427
31850,10146499.5617
31851,10380195.2084
31852,14583397.5301
31853,10146499.5617
31854,10146499.5617
31855,8219433.96609
31856,10026102.4365
31857,10026102.4365
31858,10146499.5617
31859,32383341.8341
31860,8219433.96609
31861,13736142.0404
31862,8593584.8478
31863,10158031.3233
31864,8809392.40439
31865,12056218.9419
31866,7802357.65096
31867,10146499.5617
31868,8314272.87877
31869,10026102.4365
31870,8809392.40439
31871,8593584.8478
31872,10026102.4365
31873,8935156.89549
