id,price_doc
30801,6370324.2
30802,22069900.0
30803,4229720.6
30804,4276457.7
30805,14622888.5
30806,6939480.5
30807,6445000.0
30808,10960553.9
30809,5361029.2
30810,11575000.0
30811,4388335.0
30812,4552805.9
30813,5503000.0
30814,2998883.0
30815,4350165.0
30816,7420000.0
30817,1939896.8
30818,7572217.3
30819,8293324.2
30820,4223000.0
30821,25429076.2
30822,9782000.0
30823,7624046.0
30824,3641610.0
30825,5213928.0
30826,11194931.4
30827,6068084.0
30828,6600000.0
30829,5565286.0
30830,9347071.8
30831,8321351.4
30832,6915000.0
30833,5079659.8
30834,3963862.0
30835,6990000.0
30836,7395352.2
30837,5546353.3
30838,4292500.0
30839,5814500.0
30840,10352500.0
30841,12235000.0
30842,7120000.0
30843,4974427.6
30844,5347570.0
30845,9113277.4
30846,4597341.6
30847,4250700.0
30848,8938789.1
30849,4870152.3
30850,3915420.0
30851,5528389.0
30852,7695288.0
30853,5473455.5
30854,6653500.0
30855,8620684.0
30856,9759137.1
30857,2517639.4
30858,4613579.2
30859,5298719.0
30860,6836000.0
30861,8488673.8
30862,7846511.1
30863,5078020.8
30864,6457500.0
30865,9919820.7
30866,6782334.4
30867,5705000.0
30868,9160000.0
30869,5769000.0
30870,2890000.0
30871,7498648.8
30872,5487001.0
30873,4230748.1
30874,5210000.0
30875,6580000.0
30876,5348341.8
30877,9990803.6
30878,5960085.5
30879,10128829.4
30880,6638125.2
30881,1957504.6
30882,11356723.4
30883,3889000.0
30884,5991270.7
30885,5370000.0
30886,7054631.0
30887,4970000.0
30888,4380510.5
30889,4554000.0
30890,6898524.7
30891,4054643.0
30892,3864765.0
30893,4500726.1
30894,6210000.0
30895,4799705.6
30896,6911439.0
30897,8812000.0
30898,7413613.8
30899,7315390.6
30900,4356489.3
30901,6179820.0
30902,2171225.2
30903,6651067.0
30904,7574000.0
30905,5972392.0
30906,4948040.0
30907,12846519.6
30908,4721744.8
30909,12419956.1
30910,7484944.8
30911,4401100.0
30912,6402271.3
30913,20747865.2
30914,6055000.0
30915,8555000.0
30916,5951532.7
30917,8125000.0
30918,6652802.5
30919,3674678.2
30920,5463006.0
30921,3936605.7
30922,4280000.0
30923,4271503.6
30924,5377002.5
30925,15234307.0
30926,7260272.4
30927,7635000.0
30928,4820936.8
30929,5272472.5
30930,10664000.0
30931,13566271.9
30932,4685000.0
30933,5440674.0
30934,15632500.0
30935,7330798.9
30936,6866423.5
30937,9507217.8
30938,3493125.4
30939,9226671.6
30940,6530808.9
30941,4555274.0
30942,4248307.3
30943,7974404.7
30944,5271548.4
30945,3287240.0
30946,13416215.4
30947,7974406.2
30948,8870000.0
30949,6960338.5
30950,6915000.0
30951,20800614.9
30952,7587558.5
30953,11115000.0
30954,5120546.4
30955,6587400.0
30956,7838829.6
30957,6065000.0
30958,27665034.0
30959,8765000.0
30960,5380000.0
30961,10324750.0
30962,11190000.0
30963,4180970.6
30964,3017000.0
30965,7691598.5
30966,13822034.6
30967,12850000.0
30968,3486857.0
30969,4275173.5
30970,6780943.5
30971,11890900.0
30972,4275173.5
30973,5573709.3
30974,5179562.9
30975,7845000.0
30976,4981194.9
30977,8086962.8
30978,6220000.0
30979,4222014.6
30980,7500693.2
30981,5682708.7
30982,8458873.1
30983,4485550.9
30984,5991270.7
30985,3637581.0
30986,9983399.8
30987,8623460.0
30988,6125000.0
30989,8748000.0
30990,13691136.0
30991,7439000.0
30992,2787377.7
30993,8005000.0
30994,4840000.0
30995,6395000.0
30996,5944840.2
30997,6849062.8
30998,4269500.0
30999,5683000.0
31000,5025000.0
31001,6416394.7
31002,9117203.0
31003,9782297.6
31004,5166369.1
31005,3857344.0
31006,8509242.6
31007,6646000.0
31008,5291493.6
31009,5430000.0
31010,5900000.0
31011,4379540.9
31012,6308668.7
31013,7523951.0
31014,17668673.0
31015,5138174.0
31016,4523918.1
31017,10549043.9
31018,5705000.0
31019,4746269.3
31020,7744490.8
31021,12366498.6
31022,29510967.4
31023,10769035.1
31024,4369500.0
31025,6020562.7
31026,5237000.0
31027,4446388.7
31028,6235000.0
31029,4790000.0
31030,7494128.2
31031,10002204.2
31032,13346649.6
31033,7953194.1
31034,6507531.2
31035,10492129.0
31036,7560000.0
31037,28240381.6
31038,4422962.6
31039,9334266.3
31040,6102081.9
31041,4493474.6
31042,3641298.6
31043,6605000.0
31044,7163000.0
31045,7888959.0
31046,11855371.4
31047,6790000.0
31048,6167500.0
31049,5779800.0
31050,7490786.0
31051,6507421.0
31052,4364722.9
31053,16408040.4
31054,6666702.9
31055,5712676.0
31056,12711552.0
31057,5505147.0
31058,7735014.7
31059,3035714.1
31060,7653045.6
31061,7007829.7
31062,6034452.6
31063,4180970.6
31064,5169736.6
31065,13092393.8
31066,4480365.8
31067,9265000.0
31068,4019678.8
31069,4917314.4
31070,5548982.0
31071,4180970.6
31072,6099000.0
31073,1957504.6
31074,7798702.4
31075,7620987.2
31076,5619500.0
31077,5904005.6
31078,4687200.6
31079,5150546.5
31080,6477828.6
31081,2738458.0
31082,11955000.0
31083,5357048.0
31084,9805164.7
31085,11368982.5
31086,4192629.1
31087,4200741.5
31088,8565000.0
31089,6826500.0
31090,34056249.4
31091,3065023.6
31092,7280041.5
31093,5862002.7
31094,5765000.0
31095,4800000.0
31096,20075752.9
31097,8230000.0
31098,9630000.0
31099,11482294.0
31100,5205000.0
31101,4611610.0
31102,4109900.0
31103,7202671.2
31104,4826915.0
31105,9095000.0
31106,4676282.3
31107,17556507.2
31108,7575000.0
31109,5924719.1
31110,9767036.2
31111,11605000.0
31112,6046000.0
31113,3924638.3
31114,6005000.0
31115,6133103.1
31116,7355000.0
31117,5480000.0
31118,4299304.9
31119,4316828.0
31120,4589900.0
31121,8536302.9
31122,6797408.0
31123,5303440.2
31124,5220000.0
31125,13781220.0
31126,19043170.0
31127,6031294.8
31128,7229500.0
31129,5713742.9
31130,13112736.4
31131,7145800.0
31132,11110000.0
31133,9225000.0
31134,6315000.0
31135,5760000.0
31136,6250000.0
31137,4312166.5
31138,6180000.0
31139,4332357.9
31140,9560000.0
31141,5542000.0
31142,10327907.8
31143,5608556.6
31144,3684589.4
31145,4950000.0
31146,4454207.6
31147,10455000.0
31148,5770319.7
31149,2219114.0
31150,9034647.8
31151,4260000.0
31152,7926773.7
31153,4823582.5
31154,14527080.0
31155,5042000.0
31156,9880161.1
31157,3748599.2
31158,8420000.0
31159,6402438.7
31160,6365000.0
31161,4275173.5
31162,4948593.1
31163,6090000.0
31164,6766513.5
31165,6733433.2
31166,5875276.1
31167,7158530.3
31168,10297305.0
31169,6467600.0
31170,5870186.3
31171,11861878.5
31172,5737595.9
31173,10690000.0
31174,9291648.8
31175,15598000.0
31176,5394974.0
31177,9313131.2
31178,4615572.0
31179,4284000.0
31180,4034491.7
31181,7006425.0
31182,8755318.1
31183,8945089.1
31184,4821922.0
31185,5166369.1
31186,8365000.0
31187,3943895.3
31188,5349472.5
31189,5836193.4
31190,6040000.0
31191,12982274.6
31192,4257163.4
31193,5388208.4
31194,14251023.9
31195,6235000.0
31196,3842900.0
31197,16681956.4
31198,4812522.0
31199,6433500.0
31200,10211269.6
31201,3941209.6
31202,3828967.1
31203,6550559.4
31204,3677597.9
31205,8998295.2
31206,6235000.0
31207,4277969.6
31208,3285151.3
31209,4159873.7
31210,5737649.0
31211,5110000.0
31212,5029652.3
31213,5293706.3
31214,6514414.4
31215,5480581.0
31216,5991270.7
31217,7661182.0
31218,8398535.6
31219,3866762.6
31220,8049431.3
31221,4115744.0
31222,6670000.0
31223,10304792.7
31224,7041500.0
31225,12303856.4
31226,6657407.4
31227,10181456.0
31228,12684960.0
31229,5141282.0
31230,5745304.7
31231,5359117.4
31232,9007453.5
31233,6394329.8
31234,7342774.7
31235,5724358.3
31236,5427600.0
31237,11250000.0
31238,6550952.0
31239,16386440.0
31240,5080000.0
31241,6377204.6
31242,7811776.7
31243,4160676.6
31244,7979387.7
31245,7485000.0
31246,7292708.3
31247,5287878.9
31248,8081511.1
31249,9959728.0
31250,6113753.7
31251,7569843.6
31252,6704114.4
31253,10191997.0
31254,6816470.0
31255,11125000.0
31256,6845000.0
31257,4925474.5
31258,12140227.4
31259,12410595.9
31260,8133642.0
31261,21238450.7
31262,5978684.9
31263,6460402.7
31264,4226094.6
31265,9515000.0
31266,7439000.0
31267,4136545.2
31268,4542435.4
31269,8315000.0
31270,5166369.1
31271,5892967.4
31272,16195000.0
31273,7187240.0
31274,6795000.0
31275,5829000.0
31276,5745000.0
31277,4501000.0
31278,16843486.6
31279,15107089.4
31280,8644000.0
31281,7282153.4
31282,12460549.3
31283,6379821.2
31284,3117550.0
31285,6920189.3
31286,7790000.0
31287,10063092.6
31288,4460145.4
31289,9126850.3
31290,5582899.6
31291,7687000.0
31292,4146254.5
31293,8035864.9
31294,4400678.2
31295,19609154.2
31296,11009612.4
31297,7851462.6
31298,4029978.2
31299,9959728.0
31300,7695000.0
31301,6611928.6
31302,6182550.0
31303,7667911.0
31304,7657940.7
31305,10197458.6
31306,3770173.7
31307,6076629.7
31308,6675230.0
31309,8743430.5
31310,61850817.2
31311,2880000.0
31312,4955000.0
31313,12519380.0
31314,6406423.7
31315,10035489.3
31316,10379285.0
31317,17820000.0
31318,9385000.0
31319,6390082.1
31320,6000000.0
31321,6294096.1
31322,7042302.1
31323,8205200.0
31324,8690000.0
31325,6825000.0
31326,5253925.0
31327,8593739.2
31328,15980748.5
31329,5198887.4
31330,12372621.6
31331,9138486.9
31332,4925000.0
31333,4780000.0
31334,4415673.0
31335,6011994.0
31336,9085500.0
31337,6441118.4
31338,4374584.3
31339,5805000.0
31340,7235000.0
31341,9588969.4
31342,4815741.5
31343,4222014.6
31344,4275819.4
31345,4931884.5
31346,4119914.1
31347,8429516.7
31348,10575000.0
31349,11140000.0
31350,3979188.3
31351,6340000.0
31352,9313000.0
31353,4150000.0
31354,8825000.0
31355,9323362.7
31356,4530193.0
31357,5488683.1
31358,2639506.0
31359,6910482.7
31360,9389203.4
31361,4694000.0
31362,9871323.6
31363,6155351.1
31364,3498976.2
31365,4128198.6
31366,7485000.0
31367,8865000.0
31368,5145000.0
31369,4704833.0
31370,9805160.6
31371,9226901.6
31372,7429728.6
31373,5585000.0
31374,6273593.0
31375,6280000.0
31376,6494424.2
31377,7776857.6
31378,5150000.0
31379,34001960.0
31380,5864945.2
31381,5670500.0
31382,5541000.0
31383,6300000.0
31384,27488325.2
31385,15815000.0
31386,9963126.2
31387,12575000.0
31388,5072643.3
31389,4681180.0
31390,8170000.0
31391,5007544.1
31392,11722080.0
31393,10723000.0
31394,6468000.0
31395,5319184.7
31396,10067500.0
31397,7898352.8
31398,2756178.3
31399,13648545.0
31400,4886770.4
31401,9844279.0
31402,9130227.4
31403,5137919.1
31404,3118000.0
31405,4397309.2
31406,6407817.2
31407,4345102.5
31408,6671024.6
31409,6271983.9
31410,9630000.0
31411,7865000.0
31412,10940000.0
31413,8855000.0
31414,5131162.1
31415,16667309.2
31416,6160000.0
31417,5510000.0
31418,8832500.0
31419,9956511.1
31420,9786022.8
31421,6511000.0
31422,6172500.0
31423,8640936.9
31424,18397695.6
31425,6663000.0
31426,5037600.0
31427,6380738.1
31428,9952819.9
31429,13057150.0
31430,5320063.2
31431,5842860.4
31432,4550898.0
31433,5979000.0
31434,4255553.1
31435,11963000.0
31436,10549130.2
31437,12616890.6
31438,7111674.0
31439,10186770.5
31440,6923691.2
31441,6570000.0
31442,7454772.7
31443,10756536.0
31444,7290000.0
31445,10425000.0
31446,16090075.0
31447,6650000.0
31448,7580000.0
31449,6692000.0
31450,6685700.0
31451,6985000.0
31452,12436865.2
31453,2687701.8
31454,6241400.0
31455,7957500.0
31456,5116014.7
31457,5484472.3
31458,18323803.8
31459,6821500.0
31460,5145797.7
31461,4074682.0
31462,3768472.6
31463,5529248.2
31464,8020000.0
31465,4334948.0
31466,49682660.0
31467,4255553.1
31468,12889999.0
31469,5049418.2
31470,6179240.4
31471,13292139.4
31472,2639930.2
31473,6335800.0
31474,3630666.0
31475,7705285.9
31476,17379405.4
31477,6650500.0
31478,4465000.0
31479,6960000.0
31480,8740000.0
31481,8225000.0
31482,9982034.6
31483,9746963.5
31484,6352707.0
31485,4019792.2
31486,3108431.0
31487,5895000.0
31488,14573295.0
31489,8335000.0
31490,4477433.2
31491,4787600.0
31492,8875000.0
31493,12431938.8
31494,6257000.0
31495,4755000.0
31496,8435000.0
31497,4945178.7
31498,6880766.1
31499,11610000.0
31500,12450000.0
31501,10830865.0
31502,7949262.6
31503,5451000.0
31504,8265400.0
31505,20798728.8
31506,6954000.0
31507,4770000.0
31508,5467887.4
31509,6049000.0
31510,6465000.0
31511,5385652.1
31512,5815473.7
31513,24650820.4
31514,22412642.8
31515,2919089.4
31516,15617651.2
31517,6095000.0
31518,7614600.0
31519,5760000.0
31520,8599000.0
31521,4220000.0
31522,4424536.8
31523,7455000.0
31524,10602104.7
31525,10480000.0
31526,5696874.9
31527,7770705.3
31528,3778000.0
31529,5665000.0
31530,6792556.6
31531,10660000.0
31532,6045095.2
31533,13442757.8
31534,8395000.0
31535,12685000.0
31536,10085000.0
31537,4399934.8
31538,5896108.8
31539,4073789.7
31540,10149876.7
31541,2643708.1
31542,6150000.0
31543,4429153.1
31544,5207884.7
31545,8509742.7
31546,12658137.4
31547,6120000.0
31548,5108000.0
31549,5866689.5
31550,4010000.0
31551,5935000.0
31552,7040000.0
31553,6310000.0
31554,8500000.0
31555,3884683.7
31556,7925416.0
31557,5490000.0
31558,9756511.8
31559,2777857.0
31560,7895784.4
31561,6250421.4
31562,33758234.0
31563,5046035.4
31564,6985000.0
31565,10559495.2
31566,5215000.0
31567,18424518.8
31568,7485000.0
31569,7614971.9
31570,6739419.0
31571,4481500.0
31572,4346086.1
31573,4135000.0
31574,10285000.0
31575,5974817.4
31576,7016094.0
31577,5048332.7
31578,8436614.0
31579,5629807.6
31580,7945000.0
31581,5170000.0
31582,6350745.0
31583,9265000.0
31584,4318347.6
31585,6238150.4
31586,13349306.1
31587,16970000.0
31588,7810550.0
31589,3926494.2
31590,6192140.0
31591,7460000.0
31592,9352309.2
31593,6368698.0
31594,7063980.9
31595,4685000.0
31596,3996067.4
31597,6015000.0
31598,3956679.3
31599,7566874.0
31600,7625000.0
31601,14449242.2
31602,5836090.0
31603,13999000.0
31604,4780112.7
31605,5311510.3
31606,6551868.8
31607,7998191.0
31608,5854576.2
31609,6721473.9
31610,8175000.0
31611,5592250.1
31612,6994900.0
31613,5298200.2
31614,17143491.4
31615,10476788.1
31616,11947228.9
31617,4549327.8
31618,8038759.8
31619,11050000.0
31620,4490380.6
31621,7986052.8
31622,34989959.0
31623,10748900.4
31624,5361032.5
31625,9974000.0
31626,5860000.0
31627,7604876.2
31628,9887231.5
31629,11590110.0
31630,4147348.5
31631,6431254.6
31632,19545000.0
31633,5258000.0
31634,8856300.0
31635,12722676.6
31636,6065000.0
31637,5404580.9
31638,8101908.0
31639,4285882.8
31640,8565000.0
31641,4290536.3
31642,2839100.3
31643,6767940.0
31644,8530000.0
31645,6334966.4
31646,10643743.9
31647,5005000.0
31648,12431191.3
31649,5470000.0
31650,6148039.8
31651,11961173.2
31652,6066880.1
31653,6055000.0
31654,5217200.0
31655,4212572.7
31656,23350596.0
31657,6200000.0
31658,4704691.7
31659,7235000.0
31660,4985000.0
31661,5810000.0
31662,7929777.2
31663,4439305.4
31664,3910622.1
31665,5092192.6
31666,4831500.0
31667,8949527.8
31668,9578870.7
31669,10672138.8
31670,8143741.9
31671,4995000.0
31672,7470000.0
31673,7967367.0
31674,8815000.0
31675,8974009.4
31676,7435000.0
31677,5406534.0
31678,4687640.9
31679,7940000.0
31680,5920153.0
31681,6529037.3
31682,3059565.6
31683,6198015.3
31684,5362734.0
31685,4346086.1
31686,12423104.4
31687,11347500.0
31688,9844889.3
31689,4255553.1
31690,8026796.8
31691,4296597.1
31692,4682620.0
31693,7340000.0
31694,5395617.7
31695,7906150.3
31696,4518702.5
31697,5243447.5
31698,4255553.1
31699,5770000.0
31700,5215000.0
31701,10320260.9
31702,5847500.0
31703,7401393.4
31704,6600000.0
31705,10470000.0
31706,3736367.9
31707,11612632.5
31708,7625000.0
31709,5442482.0
31710,9600787.0
31711,7070000.0
31712,5175000.0
31713,5871333.4
31714,6595977.3
31715,5683192.9
31716,5255000.0
31717,11066228.8
31718,5061456.0
31719,7509600.0
31720,3504908.8
31721,5475482.0
31722,6607408.0
31723,5790000.0
31724,5890000.0
31725,5354562.2
31726,13075000.0
31727,7112922.0
31728,5548945.1
31729,6490000.0
31730,3923658.9
31731,7278368.3
31732,8012000.0
31733,4045530.0
31734,4729316.5
31735,2493723.3
31736,7165000.0
31737,5007916.5
31738,5791624.2
31739,6480000.0
31740,7886000.0
31741,9364401.7
31742,12111771.5
31743,7793907.6
31744,5361032.5
31745,3739458.1
31746,9170000.0
31747,5263372.8
31748,12892349.4
31749,5377092.4
31750,8380746.6
31751,9710000.0
31752,5115524.1
31753,4987078.6
31754,8269980.0
31755,11781380.0
31756,2527978.0
31757,4934000.0
31758,5220486.0
31759,6419403.0
31760,6847552.4
31761,15788596.2
31762,2496832.0
31763,10750234.3
31764,7522575.5
31765,4925789.8
31766,7770000.0
31767,4342475.5
31768,7698999.4
31769,9572500.0
31770,3954115.5
31771,4307719.1
31772,8145000.0
31773,4870000.0
31774,6938130.5
31775,10276329.0
31776,2197921.6
31777,4155025.8
31778,11970050.5
31779,9669892.3
31780,7254672.4
31781,8200000.0
31782,5634000.0
31783,4221874.3
31784,2265000.0
31785,5850000.0
31786,5833317.4
31787,6142314.8
31788,5075000.0
31789,6849218.3
31790,4134119.1
31791,7164414.4
31792,8044644.8
31793,8207000.0
31794,7267116.7
31795,4693777.2
31796,5524063.0
31797,15184900.0
31798,7612726.6
31799,5035283.0
31800,5885000.0
31801,4127671.4
31802,6587033.4
31803,7800000.0
31804,3425000.0
31805,4360491.1
31806,6780000.0
31807,6084000.0
31808,8735000.0
31809,7500000.0
31810,4280409.9
31811,7545000.0
31812,7160000.0
31813,6743050.1
31814,4770000.0
31815,6859466.2
31816,5015000.0
31817,4227935.1
31818,5730958.4
31819,5726253.7
31820,12945848.0
31821,13818000.0
31822,6145000.0
31823,5206173.2
31824,4555600.0
31825,5148752.5
31826,5690000.0
31827,5898515.0
31828,6680700.0
31829,9693648.8
31830,6045000.0
31831,4139891.8
31832,10150000.0
31833,10732646.1
31834,5929514.4
31835,5296905.9
31836,7369986.0
31837,4087793.5
31838,8232557.0
31839,5693578.6
31840,7814657.5
31841,5173171.3
31842,7336000.0
31843,4186891.1
31844,6416356.2
31845,7210000.0
31846,5829443.6
31847,4960000.0
31848,5303677.0
31849,8255000.0
31850,6297638.8
31851,12363811.9
31852,5717155.0
31853,10070855.2
31854,6247399.6
31855,5452923.3
31856,6759468.9
31857,8450000.0
31858,12564000.0
31859,28809946.0
31860,7926080.4
31861,12989632.7
31862,7578478.7
31863,9551560.9
31864,4087793.5
31865,3544000.0
31866,2939460.4
31867,8970000.0
31868,5480000.0
31869,8650000.0
31870,3998554.3
31871,5110003.2
31872,12814037.2
31873,6871573.5
31874,5372435.6
31875,5327770.4
31876,5155616.1
31877,21847488.0
31878,3705311.0
31879,9070000.0
31880,11539500.0
31881,5339695.1
31882,16213466.2
31883,5155616.1
31884,4644000.0
31885,5450000.0
31886,7803000.0
31887,9304881.1
31888,2926967.2
31889,12967650.0
31890,5248291.2
31891,4430000.0
31892,4450040.5
31893,10609306.4
31894,6552000.0
31895,4256362.9
31896,4217220.8
31897,3916105.6
31898,4318347.6
31899,3977389.8
31900,6435546.2
31901,7527563.8
31902,7530789.5
31903,6840449.4
31904,5115524.1
31905,6458461.0
31906,4481547.0
31907,4217220.8
31908,3695737.1
31909,7705000.0
31910,4157435.7
31911,4134119.1
31912,6092007.8
31913,9445000.0
31914,7021200.0
31915,6605613.4
31916,5119578.2
31917,5933981.1
31918,5177135.6
31919,7098928.1
31920,4298344.9
31921,5889930.7
31922,5131716.0
31923,14588218.0
31924,8744390.0
31925,6890000.0
31926,8531980.6
31927,12299931.4
31928,7832055.5
31929,12837044.0
31930,9670161.1
31931,7410000.0
31932,7695000.0
31933,7548893.0
31934,5175693.2
31935,4532291.0
31936,3892184.6
31937,6612000.0
31938,4480000.0
31939,6410914.0
31940,6606741.4
31941,27380716.7
31942,6195000.0
31943,9261552.0
31944,7744543.4
31945,5784000.0
31946,12616650.0
31947,9164000.0
31948,6763508.6
31949,9090000.0
31950,12245357.6
31951,5763470.2
31952,6680000.0
31953,4095142.8
31954,13021837.6
31955,6486500.0
31956,8865000.0
31957,4702726.7
31958,5375000.0
31959,10570000.0
31960,7330578.6
31961,9755000.0
31962,5142600.0
31963,6287500.0
31964,5716881.8
31965,6165000.0
31966,14945000.0
31967,10883324.3
31968,6785000.0
31969,26478000.0
31970,4842874.2
31971,4497930.2
31972,5976918.0
31973,5371518.7
31974,7725623.4
31975,3576551.1
31976,5076211.7
31977,9375000.0
31978,5491269.2
31979,5553634.1
31980,5264113.9
31981,5405000.0
31982,7766492.6
31983,10184460.1
31984,6855000.0
31985,5365823.7
31986,4374872.4
31987,5595881.1
31988,8160000.0
31989,13431698.0
31990,4101292.5
31991,10387000.0
31992,5517286.9
31993,7887000.0
31994,7757879.7
31995,8917500.0
31996,7219461.5
31997,4883900.0
31998,4205698.6
31999,5456201.3
32000,6439550.4
32001,67107042.8
32002,19306265.2
32003,10299758.0
32004,7695406.7
32005,5375156.8
32006,14975000.0
32007,9942128.9
32008,6947643.4
32009,4033082.2
32010,6645000.0
32011,5242135.6
32012,2245804.6
32013,5715818.1
32014,4415800.0
32015,8225000.0
32016,7245216.1
32017,10458230.0
32018,7015000.0
32019,5585000.0
32020,6040796.0
32021,7709900.0
32022,6095488.4
32023,3954925.7
32024,5674218.8
32025,5340000.0
32026,5405625.6
32027,7667000.0
